product_id,total_reviews,avg_rating,high_risk_reviews,high_risk_rate,avg_risk_score,total_helpful_votes,main_issue,recommended_action
B06WWL6NLH,9,4.555555555555555,1,11.11111111111111,25.22222222222222,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01IG41ZG4,5,4.6,0,0.0,25.2,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000CSH3YG,6,4.666666666666667,0,0.0,25.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BXB4J297,3,4.0,0,0.0,25.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07SV4HTMC,3,4.666666666666667,0,0.0,25.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07RTK8GR1,3,5.0,0,0.0,25.0,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00O965C0O,4,5.0,0,0.0,25.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B013QBNX58,5,4.8,0,0.0,25.0,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01HN1XYAG,3,5.0,0,0.0,25.0,1,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B008PUU6RY,4,4.75,0,0.0,25.0,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0045QGYNM,3,4.333333333333333,0,0.0,25.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08HRNPNR5,3,4.666666666666667,0,0.0,25.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B002C6G7O8,4,5.0,0,0.0,25.0,34,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07DSDBTST,3,4.0,0,0.0,25.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07BGHKYMD,5,4.8,0,0.0,25.0,43,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00RPQHANC,4,4.75,0,0.0,25.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0006O028U,3,4.333333333333333,0,0.0,25.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B011EXDBAM,4,5.0,0,0.0,24.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0797K3P8Z,4,4.75,0,0.0,24.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08L6GXY2S,3,4.666666666666667,0,0.0,24.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01AB6830Q,3,5.0,0,0.0,24.666666666666668,13,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07J3GH1W1,6,4.333333333333333,0,0.0,24.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08C2P34JC,3,4.666666666666667,0,0.0,24.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B074FVZ7TN,3,5.0,0,0.0,24.666666666666668,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B073GTX12S,3,5.0,0,0.0,24.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00VRTPUEY,3,4.666666666666667,0,0.0,24.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06XZJTCYW,3,5.0,0,0.0,24.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000V5F2NO,3,4.666666666666667,0,0.0,24.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08SQ31H8P,3,4.666666666666667,0,0.0,24.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00I12SP8I,5,4.4,0,0.0,24.6,11,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07WVBDLG9,17,4.470588235294118,1,5.88235294117647,24.58823529411765,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00H9BLZP2,4,4.25,0,0.0,24.5,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09FP8PP2K,9,4.888888888888889,0,0.0,24.444444444444443,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01N5CJPSX,8,4.625,0,0.0,24.375,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B083V9742F,3,4.666666666666667,0,0.0,24.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00JWWTIIM,3,4.666666666666667,0,0.0,24.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00DPNKBOE,6,4.666666666666667,0,0.0,24.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08BBQ29N5,3,4.333333333333333,0,0.0,24.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00JGAIQD8,3,4.333333333333333,0,0.0,24.333333333333332,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07G49M1CP,3,4.0,0,0.0,24.333333333333332,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01GCEQTA2,6,4.666666666666667,0,0.0,24.333333333333332,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01IIQVLG4,3,5.0,0,0.0,24.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01EKSKUL6,12,5.0,0,0.0,24.25,22,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07YYW1913,4,4.75,0,0.0,24.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06VWPZN56,14,4.571428571428571,0,0.0,24.214285714285715,12,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07Q69KHDK,5,4.6,0,0.0,24.2,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08F4ZDVZQ,5,4.8,0,0.0,24.2,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01M1IEADO,5,5.0,0,0.0,24.2,18,Positive feedback,Use positive feedback themes in marketing and product positioning.
B004GHIEZQ,6,5.0,0,0.0,24.166666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00UB7D60I,6,4.666666666666667,0,0.0,24.166666666666668,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B07N45YN6C,4,4.25,0,0.0,24.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B088LWRYJC,3,5.0,0,0.0,24.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06XD9GCF5,3,4.666666666666667,0,0.0,24.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01M27E79X,3,4.333333333333333,0,0.0,24.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00853F6ZS,4,4.75,0,0.0,24.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07DPMFTLY,5,4.8,0,0.0,24.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001KUPR4I,3,4.666666666666667,0,0.0,24.0,34,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06WP8H97P,3,4.666666666666667,0,0.0,24.0,12,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08HPSMC2C,3,4.333333333333333,0,0.0,24.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B013ISGICY,3,4.666666666666667,0,0.0,24.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000OV40LA,14,4.785714285714286,0,0.0,24.0,26,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01F22HT1S,3,5.0,0,0.0,24.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09B47FBLB,4,4.5,0,0.0,24.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0944BGWPN,3,4.666666666666667,0,0.0,24.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08HXQ3T9K,5,4.6,0,0.0,24.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00HY8H6Q2,3,4.0,0,0.0,24.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001ECZJYU,9,5.0,0,0.0,23.88888888888889,44,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01F99RQQW,6,4.333333333333333,0,0.0,23.833333333333332,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01AHJY4YQ,9,4.777777777777778,0,0.0,23.77777777777778,11,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00ZJLQBEY,4,4.75,0,0.0,23.75,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08NFJ2GGT,3,5.0,0,0.0,23.666666666666668,2,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B07QM21314,3,5.0,0,0.0,23.666666666666668,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B075G16VVK,3,4.666666666666667,0,0.0,23.666666666666668,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B079M24W38,3,5.0,0,0.0,23.666666666666668,3,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B07RM1C9GK,3,4.333333333333333,0,0.0,23.666666666666668,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0018M24BC,3,5.0,0,0.0,23.666666666666668,1,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B01LXTUFBT,3,4.666666666666667,0,0.0,23.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01I2MU2JQ,13,4.769230769230769,0,0.0,23.615384615384617,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B008A12F36,5,5.0,0,0.0,23.6,11,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07VQR3W3Z,7,4.857142857142857,0,0.0,23.571428571428573,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07L8K15KD,4,4.75,0,0.0,23.5,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07RWRBF6K,4,4.5,0,0.0,23.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B011UD7MWY,3,4.666666666666667,0,0.0,23.333333333333332,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07JHV9P52,3,4.333333333333333,0,0.0,23.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01N5GPXG2,3,5.0,0,0.0,23.333333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001KIV6O0,3,5.0,0,0.0,23.333333333333332,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01F97QDW2,6,4.5,0,0.0,23.333333333333332,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08693T3XR,3,4.666666666666667,0,0.0,23.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08JTNQFZY,4,5.0,0,0.0,23.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01F4N9MEC,4,5.0,0,0.0,23.25,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0BGN62HJN,4,4.5,0,0.0,23.25,18,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08KW15N2L,5,5.0,0,0.0,23.2,16,Positive feedback,Use positive feedback themes in marketing and product positioning.
B013VZRLB6,8,4.625,0,0.0,23.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B010U82WRU,5,4.8,0,0.0,23.0,0,Price or value issue,"Review pricing, product size communication, and value perception."
B07HZ4CW7F,3,5.0,0,0.0,23.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00YPA854Y,3,4.666666666666667,0,0.0,23.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00M9ROBWU,3,4.666666666666667,0,0.0,23.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00K58HQRM,4,5.0,0,0.0,23.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B017JSZKGY,6,4.666666666666667,0,0.0,23.0,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00BKNYCAU,3,5.0,0,0.0,23.0,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001A1NJOM,3,4.333333333333333,0,0.0,23.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B085RB4K7T,6,4.666666666666667,0,0.0,23.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B089MBBX9N,4,5.0,0,0.0,22.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07QN8CGPL,3,4.666666666666667,0,0.0,22.666666666666668,12,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00Y077ESA,3,4.333333333333333,0,0.0,22.666666666666668,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01CDEJ1H8,3,5.0,0,0.0,22.666666666666668,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B00JZKAUV0,3,5.0,0,0.0,22.666666666666668,15,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07X1NG7TG,3,4.666666666666667,0,0.0,22.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00BLNNZ02,3,4.666666666666667,0,0.0,22.666666666666668,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0B96MFXSJ,14,4.928571428571429,0,0.0,22.642857142857142,34,Positive feedback,Use positive feedback themes in marketing and product positioning.
B005X5SHJS,5,4.6,0,0.0,22.6,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07KXM94BT,6,4.666666666666667,0,0.0,22.5,15,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07X6JKNDC,4,5.0,0,0.0,22.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07GDNY2RS,5,5.0,0,0.0,22.4,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0716CKZ4D,5,4.4,0,0.0,22.4,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0857H7SCD,3,5.0,0,0.0,22.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B071GQNN4G,9,4.777777777777778,0,0.0,22.333333333333332,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07HC84V8D,3,5.0,0,0.0,22.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00XBRCWSM,13,4.846153846153846,0,0.0,22.307692307692307,19,Positive feedback,Use positive feedback themes in marketing and product positioning.
B094K4XZBX,4,4.75,0,0.0,22.25,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07ZJX5MNJ,4,4.5,0,0.0,22.25,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0828W2HXQ,5,4.8,0,0.0,22.2,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01BLQ5D1C,5,5.0,0,0.0,22.2,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09LHS6RGF,10,4.5,0,0.0,22.2,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00MQTR48E,4,4.5,0,0.0,22.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B083SCVG16,3,5.0,0,0.0,22.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B073GQ3ZXW,3,5.0,0,0.0,22.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01IBUFQJK,3,5.0,0,0.0,22.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01J5ONDPK,8,4.875,0,0.0,22.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0792PPP99,3,5.0,0,0.0,22.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000X20Y4C,23,4.695652173913044,0,0.0,21.82608695652174,29,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07D4PFTM8,4,5.0,0,0.0,21.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01LBXF3BA,4,4.0,0,0.0,21.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07CJV6HFZ,3,5.0,0,0.0,21.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01H1I65Y8,3,4.666666666666667,0,0.0,21.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B010L3I6QA,3,4.666666666666667,0,0.0,21.666666666666668,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B004PB8IKO,8,4.625,0,0.0,21.625,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B013LOZ3XU,11,4.545454545454546,1,9.090909090909092,21.545454545454547,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B005S5GUXS,4,4.75,0,0.0,21.5,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00LHZ9BMU,4,4.5,0,0.0,21.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00NJ6H2TE,4,4.75,0,0.0,21.5,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07PWLXFR5,4,5.0,0,0.0,21.5,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01I24RDRI,7,4.714285714285714,0,0.0,21.428571428571427,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0CDNZ7F2V,8,4.75,0,0.0,21.375,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BTLTVR1X,11,5.0,0,0.0,21.363636363636363,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B074NYYDNK,3,5.0,0,0.0,21.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B084MFFX5B,3,4.666666666666667,0,0.0,21.333333333333332,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B089SJWDNS,3,5.0,0,0.0,21.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0182X03RQ,3,4.666666666666667,0,0.0,21.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0759NDR71,4,5.0,0,0.0,21.25,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00I4ZTCH0,4,5.0,0,0.0,21.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B006WZD7FW,10,4.8,0,0.0,21.2,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B007Y54ABE,5,5.0,0,0.0,21.2,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07TN5XJVH,3,4.666666666666667,0,0.0,21.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01I605PHS,3,5.0,0,0.0,21.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08RYN11N9,3,5.0,0,0.0,21.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01I0SJXQA,3,5.0,0,0.0,21.0,20,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07JGD2T2J,3,4.666666666666667,0,0.0,21.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01M1DZ7X8,3,4.666666666666667,0,0.0,21.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00DBNDU6O,3,4.666666666666667,0,0.0,21.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01HT75KHE,5,4.6,0,0.0,21.0,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07KDYT8XY,5,4.4,0,0.0,21.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00A967Q3O,6,4.833333333333333,0,0.0,20.833333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07H3BD7ZG,5,5.0,0,0.0,20.8,4,Price or value issue,"Review pricing, product size communication, and value perception."
B00V5YFCVM,4,5.0,0,0.0,20.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08CKCV9HD,4,4.75,0,0.0,20.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00GDKBUDM,4,5.0,0,0.0,20.75,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0B7MCJ618,6,5.0,0,0.0,20.666666666666668,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B018FVRS5K,3,4.666666666666667,0,0.0,20.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0C52PWCV2,3,5.0,0,0.0,20.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00009RB0Y,3,4.666666666666667,0,0.0,20.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0929B8N9L,3,4.666666666666667,0,0.0,20.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00LWHUJLU,8,4.875,0,0.0,20.5,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00RPOQMEC,4,5.0,0,0.0,20.5,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07CNPVG3N,5,4.8,0,0.0,20.4,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B078R1YZ3P,5,4.8,0,0.0,20.4,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01M3PWBLM,3,5.0,0,0.0,20.333333333333332,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01HC6G4D6,3,5.0,0,0.0,20.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08Y6HCR5G,3,5.0,0,0.0,20.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07GNJ3DLN,3,4.333333333333333,0,0.0,20.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01HPD37K4,3,5.0,0,0.0,20.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0B76JW868,3,5.0,0,0.0,20.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B018T24L14,3,5.0,0,0.0,20.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0147RM9T6,3,5.0,0,0.0,20.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B008R5LW5W,4,4.75,0,0.0,20.25,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B075RQL6K5,4,5.0,0,0.0,20.25,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00KUQFY3C,4,4.25,0,0.0,20.25,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B005R82T5E,5,4.8,0,0.0,20.2,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08TCBP8HV,6,5.0,0,0.0,20.166666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00QM8KH9S,6,5.0,0,0.0,20.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07MD79GK8,9,5.0,0,0.0,20.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00OIQ4OFO,3,5.0,0,0.0,20.0,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07T3WQPRF,3,5.0,0,0.0,20.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01GDRHBQ4,5,5.0,0,0.0,20.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0116F1YJI,4,4.5,0,0.0,20.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08CVCLVS2,3,4.666666666666667,0,0.0,20.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B075FVH1XS,3,4.666666666666667,0,0.0,20.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08C2T24WG,3,5.0,0,0.0,20.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08LQSYNZV,3,5.0,0,0.0,20.0,38,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07RV86B18,4,5.0,0,0.0,19.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01L71F5XW,4,4.5,0,0.0,19.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B007GQLXJI,4,5.0,0,0.0,19.75,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07L44GXXP,3,5.0,0,0.0,19.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00MOEUYT2,3,4.666666666666667,0,0.0,19.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08BXS8XGZ,3,5.0,0,0.0,19.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00VGQ8VTY,3,4.666666666666667,0,0.0,19.666666666666668,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B016SP6RK2,3,4.666666666666667,0,0.0,19.666666666666668,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00WTWQMQI,3,5.0,0,0.0,19.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B079P4NGDF,3,4.666666666666667,0,0.0,19.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B071P6V9JQ,6,4.833333333333333,0,0.0,19.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07H3S8WTV,3,4.666666666666667,0,0.0,19.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00WT5S0PG,3,5.0,0,0.0,19.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0798PN6DD,5,5.0,0,0.0,19.6,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00KS4KYRW,5,4.8,0,0.0,19.6,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0019WZHXI,4,5.0,0,0.0,19.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0885W8GCL,4,5.0,0,0.0,19.5,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0010VSH3K,6,4.666666666666667,0,0.0,19.5,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07F8D9C41,3,4.333333333333333,0,0.0,19.333333333333332,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0018BYKW4,3,4.333333333333333,0,0.0,19.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01GL5X05O,3,4.333333333333333,0,0.0,19.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0713WDNK4,3,4.333333333333333,0,0.0,19.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01DU15Z3C,4,4.75,0,0.0,19.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00FVHCR1M,4,4.75,0,0.0,19.25,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00PI8LB3E,4,5.0,0,0.0,19.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01BZBE2VU,4,4.75,0,0.0,19.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07194F8HF,4,4.75,0,0.0,19.25,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06Y44MMT6,22,4.7727272727272725,0,0.0,19.227272727272727,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01MXLP1T1,5,5.0,0,0.0,19.2,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00SWEOSI6,6,5.0,0,0.0,19.166666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B008TGMJQA,13,4.769230769230769,0,0.0,19.153846153846153,9,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00H4BZM9M,9,5.0,0,0.0,19.11111111111111,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07V2RWFR3,10,4.8,0,0.0,19.1,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01DY8KOM8,4,5.0,0,0.0,19.0,13,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01LBESKBO,6,4.666666666666667,0,0.0,19.0,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00UB7ANHC,6,5.0,0,0.0,19.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B085C372QX,3,5.0,0,0.0,19.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08SJKR877,3,4.666666666666667,0,0.0,19.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0812BGRJM,4,5.0,0,0.0,19.0,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09KKXB1SZ,3,4.666666666666667,0,0.0,19.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07HVRP37G,3,4.666666666666667,0,0.0,19.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
